Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre
15250,Dance Dance Revolution: Mario Mix (JP sales),GC,2005.0,Oct,24.0,undefined,Nintendo  ,Konami  ,7.5,,,,0.05,0.0,0.06,https://www.vgchartz.com/game/3046/dance-dance-revolution-mario-mix-jp-sales/?region=All,Simulation
15251,A-Train 6,PS2,2004.0,Mar,19.0,undefined,Midas Interactive Entertainment  ,ArtDink  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/2813/a-train-6/?region=All,Strategy
15252,Dino Pets,DS,2009.0,Jul,21.0,undefined,Destineer  ,Teyon  ,,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/35855/dino-pets/?region=All,Simulation
15253,Meitantei Conan: Tantei Ryoku Trainer,DS,2007.0,Apr,5.0,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/2978/meitantei-conan-tantei-ryoku-trainer/?region=All,Misc
15254,Atari Flashback Classics: Volume 2,XOne,2016.0,Oct,12.0,undefined,Atari  ,Atari  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/115636/atari-flashback-classics-volume-2/?region=All,undefined
15255,MotoGP,GBA,2002.0,Mar,8.0,undefined,THQ  ,Visual Impact  ,,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/27521/motogp/?region=All,Racing
15256,ESPN International Winter Sports 2002,PS2,2002.0,Jan,28.0,undefined,Konami  ,Konami Computer Entertainment Osaka  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/5059/espn-international-winter-sports-2002/?region=All,Sports
15257,"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",DS,2009.0,Mar,5.0,undefined,Konami  ,Konami  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/34138/tennis-no-oji-sama-doubles-no-oji-sama-girls-be-gracious/?region=All,Sports
15258,Grand Ages: Medieval,PC,2015.0,Sep,29.0,undefined,Kalypso Media  ,Gaming Minds Studios  ,,,,0.05,,0.0,0.06,https://www.vgchartz.com/game/84598/grand-ages-medieval/?region=All,Strategy
15259,KimiKiss (ebKore+),PS2,2008.0,Feb,14.0,undefined,Enterbrain  ,Enterbrain  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/16735/kimikiss-ebkore/?region=All,Adventure
15260,Gold and Glory: The Road to El Dorado,PS,2000.0,Dec,19.0,undefined,Ubisoft  ,Revolution Software  ,,,0.03,0.02,,0.0,0.06,https://www.vgchartz.com/game/48737/gold-and-glory-the-road-to-el-dorado/?region=All,Adventure
15261,Choro Q Marine: Q Boat,PS,1998.0,Jun,25.0,undefined,Takara  ,Takara  ,,,,,0.05,0.0,0.06,https://www.vgchartz.com/game/2994/choro-q-marine-q-boat/?region=All,Racing
15262,NBA Live 07,XB,2006.0,Sep,25.0,undefined,EA Sports  ,EA Canada  ,6.4,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/1528/nba-live-07/?region=All,Sports
15263,BattleBots: Beyond the BattleBox,GBA,2002.0,Dec,10.0,undefined,Majesco  ,Cave Barn Studios  ,5.8,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/15009/battlebots-beyond-the-battlebox/?region=All,Action
15264,Dreamer Series: Babysitter,DS,2009.0,May,12.0,undefined,DreamCatcher Interactive  ,ZigZag Island  ,,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/28173/dreamer-series-babysitter/?region=All,Simulation
15265,Yuugen Gaisha Brave Company,3DS,2011.0,Oct,27.0,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/55812/yuugen-gaisha-brave-company/?region=All,Strategy
15266,Hail to the Chimp,X360,2008.0,Jun,24.0,undefined,Gamecock  ,Wideload Games  ,7.0,,0.05,,,0.0,0.06,https://www.vgchartz.com/game/14907/hail-to-the-chimp/?region=All,Misc
15267,Atari Flashback Classics: Volume 3,PS4,2018.0,Sep,28.0,undefined,Funbox Media  ,Atari  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/222975/atari-flashback-classics-volume-3/?region=All,undefined
15268,Ken to Mahou to Gakuen Mono. 3D,3DS,2011.0,Jul,7.0,undefined,Acquire  ,ZeroDiv  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/48017/ken-to-mahou-to-gakuen-mono-3d/?region=All,Role-Playing
15269,Mighty Beanz: Pocket Puzzles,GBA,2004.0,Jun,7.0,undefined,Majesco  ,Radius9  ,,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/14876/mighty-beanz-pocket-puzzles/?region=All,Puzzle
15270,Diva Girls: Divas on Ice,DS,2009.0,Jun,16.0,undefined,505 Games  ,Arc System Works  ,,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/33308/diva-girls-divas-on-ice/?region=All,Sports
15271,The King of Fighters '96,NG,1996.0,Sep,27.0,undefined,SNK  ,SNK Corporation  ,,,,,0.06,0.0,0.06,https://www.vgchartz.com/game/4553/the-king-of-fighters-96/?region=All,Fighting
15272,Champion Jockey: G1 Jockey & Gallop Racer,X360,2011.0,Sep,2.0,undefined,Tecmo Koei  ,Tecmo Koei Games  ,,,,0.05,0.0,0.01,0.06,https://www.vgchartz.com/game/53311/champion-jockey-g1-jockey-amp-gallop-racer/?region=All,Sports
15273,Harry Potter and the Sorcerer's Stone,PC,2001.0,Nov,15.0,undefined,Electronic Arts  ,KnowWonder  ,,,0.01,0.04,,0.01,0.06,https://www.vgchartz.com/game/19105/harry-potter-and-the-sorcerers-stone/?region=All,Action
15274,Dungeon Explorer: Warriors of Ancient Arts,DS,2008.0,Feb,19.0,undefined,Hudson Entertainment  ,Hudson Soft  ,,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/16520/dungeon-explorer-warriors-of-ancient-arts/?region=All,Role-Playing
15275,Friends: The One with All the Trivia,PS2,2005.0,Nov,15.0,undefined,Warner Bros. Interactive  ,Artech Studios  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/807/friends-the-one-with-all-the-trivia/?region=All,Misc
15276,Mame Goma 2: Uchi no Ko ga Ichiban!,DS,2008.0,Jul,31.0,undefined,Creative Core  ,Creative Core  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/25547/mame-goma-2-uchi-no-ko-ga-ichiban/?region=All,Simulation
15277,Backyard NFL Football '08,PS2,2007.0,Oct,23.0,undefined,Atari  ,Humongous Entertainment  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/12342/backyard-nfl-football-08/?region=All,Sports
15278,Gunbird,SAT,1995.0,Dec,15.0,undefined,Atlus  ,Psikyo  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/3451/gunbird/?region=All,Shooter
15279,The End is Nigh,NS,2017.0,Dec,12.0,undefined,Nicalis  ,Edmund McMillen  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/210250/the-end-is-nigh/?region=All,undefined
15280,Dream C Club Portable,PSP,2010.0,Oct,28.0,undefined,D3 Publisher  ,DreamXCreate  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/46129/dream-c-club-portable/?region=All,Simulation
15281,Hunting Simulator,XOne,2017.0,Jul,11.0,undefined,Bigben Interactive  ,Maximum Games  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/186217/hunting-simulator/?region=All,undefined
15282,The Legend of Heroes: Trails in the Sky Second Chapter,PSP,2007.0,Jun,19.0,undefined,Activision  ,Nihon Falcom Corporation  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/13335/the-legend-of-heroes-trails-in-the-sky-second-chapter/?region=All,Role-Playing
15283,Elemental Gearbolt,PS,1998.0,Jun,30.0,undefined,Working Designs  ,Alfa System  ,,,0.03,0.02,,0.0,0.06,https://www.vgchartz.com/game/35492/elemental-gearbolt/?region=All,Shooter
15284,Tom Clancy's Rainbow Six 3,GC,2004.0,Jun,17.0,undefined,Ubisoft  ,Ubisoft Montreal / Red Storm Entertainment  ,6.5,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/5892/tom-clancys-rainbow-six-3/?region=All,Shooter
15285,Roogoo Twisted Towers,Wii,2009.0,Jun,30.0,undefined,SouthPeak Interactive  ,SpiderMonk  ,,,0.05,,,0.0,0.06,https://www.vgchartz.com/game/31706/roogoo-twisted-towers/?region=All,Puzzle
15286,Izuna 2: The Unemployed Ninja Returns,DS,2008.0,Jul,22.0,undefined,Atlus  ,Ninja Studio  ,6.9,,0.05,,,0.0,0.06,https://www.vgchartz.com/game/25260/izuna-2-the-unemployed-ninja-returns/?region=All,Role-Playing
15287,WRC 5: FIA World Rally Championship,PS4,2015.0,Nov,24.0,undefined,Bigben Interactive  ,Kylotonn Entertainment  ,,,,0.05,,0.01,0.06,https://www.vgchartz.com/game/85967/wrc-5-fia-world-rally-championship/?region=All,Sports
15288,WWF Wrestlemania: The Arcade Game,PS,1995.0,Oct,18.0,undefined,Acclaim Entertainment  ,Sculptured Software  ,,,0.03,0.02,,0.0,0.06,https://www.vgchartz.com/game/2752/wwf-wrestlemania-the-arcade-game/?region=All,Fighting
15289,Cabela's Big Game Hunter 2005 Adventures,GBA,2004.0,Nov,10.0,undefined,Activision  ,Torus Games  ,,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/26371/cabelas-big-game-hunter-2005-adventures/?region=All,Sports
15290,Mega Man 8 Anniversary Collector's Edition,SAT,1997.0,Feb,28.0,undefined,Capcom  ,Capcom  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/3742/mega-man-8-anniversary-collectors-edition/?region=All,Platform
15291,V-Rally 3,PS2,2002.0,Oct,22.0,undefined,Atari  ,Eden Studios  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/5963/v-rally-3/?region=All,Racing
15292,Whiplash,XB,2003.0,Nov,18.0,undefined,Eidos Interactive  ,Crystal Dynamics  ,,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/2660/whiplash/?region=All,Racing
15293,Pro Yakyuu Famista 2011,3DS,2011.0,Mar,31.0,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/49298/pro-yakyuu-famista-2011/?region=All,Sports
15294,Tiny Barbarian DX,NS,2017.0,Oct,10.0,undefined,Nicalis  ,Unknown  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/202281/tiny-barbarian-dx/?region=All,undefined
15295,PopStar Guitar,Wii,2008.0,Oct,28.0,undefined,XS Games  ,Broadsword Interactive  ,,,0.03,0.03,,0.0,0.06,https://www.vgchartz.com/game/26089/popstar-guitar/?region=All,Misc
15296,Goosebumps: The Game,3DS,2015.0,Oct,13.0,undefined,GameMill Entertainment  ,WayForward Technologies  ,,,0.05,0.0,,0.01,0.06,https://www.vgchartz.com/game/86217/goosebumps-the-game/?region=All,Adventure
15297,Major League Baseball 2K11,PSP,2011.0,Mar,8.0,undefined,2K Sports  ,Visual Concepts  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/48932/major-league-baseball-2k11/?region=All,Sports
15298,Styx: Shards of Darkness,XOne,2017.0,Mar,14.0,undefined,Focus Home Interactive  ,Cyanide Studio  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/120417/styx-shards-of-darkness/?region=All,undefined
15299,Impact Racing,PS,1996.0,Sep,30.0,undefined,Acclaim Entertainment  ,Funcom  ,,,0.03,0.02,,0.0,0.06,https://www.vgchartz.com/game/30655/impact-racing/?region=All,Racing
15300,Warriors: Legends of Troy,X360,2011.0,Dec,30.0,undefined,Tecmo Koei  ,Tecmo Koei Canada  ,,,,0.04,0.01,0.0,0.06,https://www.vgchartz.com/game/35200/warriors-legends-of-troy/?region=All,Action
15301,Pucca Power Up,DS,2011.0,Sep,13.0,undefined,UFO Interactive  ,Rising Star Games  ,,,0.04,0.02,,0.0,0.06,https://www.vgchartz.com/game/50202/pucca-power-up/?region=All,Platform
15302,Chuck E. Cheese's Playhouse,DS,2010.0,Sep,28.0,undefined,UFO Interactive  ,UFO Interactive  ,,,0.05,,,0.0,0.06,https://www.vgchartz.com/game/48441/chuck-e-cheeses-playhouse/?region=All,Misc
15303,Amazing Island,GC,2004.0,Aug,25.0,undefined,Sega  ,Hitmaker  ,7.1,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/66/amazing-island/?region=All,Strategy
15304,Arslan: The Warriors of Legend,PS3,2016.0,Feb,9.0,undefined,Tecmo Koei  ,Koei Tecmo Games  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/85455/arslan-the-warriors-of-legend/?region=All,Action
15305,SeaBlade,XB,2002.0,Nov,20.0,undefined,Simon & Schuster Interactive  ,"Vision Scape Interactive, Inc.  ",,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/1994/seablade/?region=All,Shooter
15306,Carmen Sandiego: The Secret of the Stolen Drums,PS2,2004.0,Sep,8.0,undefined,BAM! Entertainment  ,Artificial Mind and Movement  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/4941/carmen-sandiego-the-secret-of-the-stolen-drums/?region=All,Action
15307,Jikkyou Powerful Pro Yakyuu DreamCast Edition,DC,2000.0,Mar,30.0,undefined,Konami  ,Diamond Head  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/4087/jikkyou-powerful-pro-yakyuu-dreamcast-edition/?region=All,Sports
15308,My Amusement Park,DS,2010.0,Oct,26.0,undefined,Scholastic Inc.  ,Scholastic Inc.  ,,,0.05,,,0.0,0.06,https://www.vgchartz.com/game/48462/my-amusement-park/?region=All,Misc
15309,Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,PSP,2010.0,Apr,22.0,undefined,Atlus  ,Atlus Co.  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/41306/tokyo-mono-harashi-karasu-no-mori-gakuen-kitan/?region=All,Role-Playing
15310,Point Blank DS (US sales),DS,2006.0,Jun,13.0,undefined,Namco Bandai  ,Namco Bandai Games  ,,,0.05,0.0,,,0.06,https://www.vgchartz.com/game/1759/point-blank-ds-us-sales/?region=All,Shooter
15311,Space Chimps,DS,2008.0,Jul,15.0,undefined,Brash Entertainment  ,Red Tribe  ,,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/23240/space-chimps/?region=All,Platform
15312,Casino Chaos With Las Vegas Players Collection,PC,2011.0,Sep,13.0,undefined,THQ  ,ValuSoft  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/60006/casino-chaos-with-las-vegas-players-collection/?region=All,Misc
15313,Ride,PS3,2015.0,Jun,23.0,undefined,Milestone S.r.l.  ,Milestone S.r.l.  ,,,,0.03,0.01,0.01,0.06,https://www.vgchartz.com/game/85111/ride/?region=All,Racing
15314,MotoGP 4 - Official Game of MotoGP,PS2,2006.0,Jun,20.0,undefined,Namco  ,Namco  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/1432/motogp-4-official-game-of-motogp/?region=All,Racing
15315,Alvin and the Chipmunks,Wii,2007.0,Dec,4.0,undefined,Brash Entertainment  ,Sensory Sweep Studios  ,,,0.05,0.0,,0.0,0.05,https://www.vgchartz.com/game/13174/alvin-and-the-chipmunks/?region=All,Misc
15316,Kyoukai Senjou no Horizon Portable,PSP,2013.0,Apr,25.0,undefined,Kadokawa Shoten  ,Tenky  ,,,,,0.05,,0.05,https://www.vgchartz.com/game/72147/kyoukai-senjou-no-horizon-portable/?region=All,Adventure
15317,The Invisible Hours,XOne,2018.0,Apr,24.0,undefined,Tequila Works  ,Tequila Works  ,,,0.05,,,0.01,0.05,https://www.vgchartz.com/game/221375/the-invisible-hours/?region=All,undefined
15318,Disaster Report 4 Plus: Summer Memories,PS4,2020.0,Apr,7.0,undefined,NIS America  ,Granzella  ,,,,,0.05,,0.05,https://www.vgchartz.com/game/223225/disaster-report-4-plus-summer-memories/?region=All,undefined
15319,Air Conflicts: Aces of World War II,PSP,2009.0,Apr,7.0,undefined,Graffiti  ,Cowboy Rodeo  ,3.3,,0.05,,,0.0,0.05,https://www.vgchartz.com/game/27428/air-conflicts-aces-of-world-war-ii/?region=All,Simulation
15320,History Great Empires: Rome,DS,2009.0,May,12.0,undefined,Valcon Games  ,Valcon Games  ,,,0.05,0.0,,0.0,0.05,https://www.vgchartz.com/game/32982/history-great-empires-rome/?region=All,Strategy
15321,Shining Force III: Scenario 2,SAT,1998.0,Apr,29.0,undefined,Sega  ,Camelot Software Planning  ,,,,,0.05,0.0,0.05,https://www.vgchartz.com/game/4309/shining-force-iii-scenario-2/?region=All,Strategy
15322,Unsolved Crimes,DS,2008.0,Sep,30.0,undefined,Atari  ,Now Production  ,6.0,,0.04,0.01,,,0.05,https://www.vgchartz.com/game/25941/unsolved-crimes/?region=All,Adventure
15323,Kid Fit Island Resort,Wii,2010.0,Sep,27.0,undefined,SVG Distribution  ,Red Wagon  ,,,0.05,0.0,,0.0,0.05,https://www.vgchartz.com/game/46905/kid-fit-island-resort/?region=All,Sports
15324,Chocolatier,DS,2010.0,Mar,31.0,undefined,Zoo Games  ,Zoo Games  ,,,0.05,,,0.0,0.05,https://www.vgchartz.com/game/34081/chocolatier/?region=All,Misc
15325,Worms World Party,GBA,2002.0,Oct,29.0,undefined,Ubisoft  ,Team17 Software  ,,,0.04,0.01,,0.0,0.05,https://www.vgchartz.com/game/25366/worms-world-party/?region=All,Strategy
15326,Medabots: Metabee / Rokusho,GBA,2003.0,Mar,31.0,undefined,Natsume  ,"Imagineer Co., Ltd.  ",,,0.04,0.01,,0.0,0.05,https://www.vgchartz.com/game/25330/medabots-metabee-rokusho/?region=All,undefined
15327,Taito Legends Power Up,PSP,2007.0,May,17.0,undefined,Destineer  ,Unknown  ,,,0.05,,,0.01,0.05,https://www.vgchartz.com/game/6836/taito-legends-power-up/?region=All,Action
15328,Final Fight: Streetwise,PS2,2006.0,Feb,28.0,undefined,Capcom  ,Capcom Production Studio 8  ,,,0.03,0.02,,0.01,0.05,https://www.vgchartz.com/game/5110/final-fight-streetwise/?region=All,Action
15329,Speed Kings,XB,2003.0,Jun,3.0,undefined,Acclaim Entertainment  ,Climax Entertainment  ,,,0.04,0.01,,0.0,0.05,https://www.vgchartz.com/game/2141/speed-kings/?region=All,Racing
15330,Life is Strange,PC,2016.0,Jan,19.0,undefined,Square Enix  ,DONTNOD Entertainment  ,,,0.01,0.04,,0.0,0.05,https://www.vgchartz.com/game/84061/life-is-strange/?region=All,Adventure
15331,GunPey,PSP,2006.0,Nov,17.0,undefined,Namco Bandai  ,Q Entertainment  ,,,0.05,0.0,,0.01,0.05,https://www.vgchartz.com/game/935/gunpey/?region=All,Puzzle
15332,Rebelstar: Tactical Command,GBA,2005.0,Sep,6.0,undefined,Namco  ,Codo Games  ,,,0.04,0.01,,0.0,0.05,https://www.vgchartz.com/game/18698/rebelstar-tactical-command/?region=All,Strategy
15333,My Fitness Coach: Club,Wii,2011.0,Mar,18.0,undefined,Ubisoft  ,Ubisoft  ,,,,0.05,,0.01,0.05,https://www.vgchartz.com/game/49728/my-fitness-coach-club/?region=All,Sports
15334,Romance of the Three Kingdoms XIII,PS3,2016.0,Jan,28.0,undefined,Tecmo Koei  ,Koei Tecmo Games  ,,,,,0.05,,0.05,https://www.vgchartz.com/game/86463/romance-of-the-three-kingdoms-xiii/?region=All,undefined
15335,Gladiator: Sword of Vengeance,XB,2003.0,Nov,5.0,undefined,Acclaim Entertainment  ,Acclaim Entertainment  ,,,0.04,0.01,,0.0,0.05,https://www.vgchartz.com/game/862/gladiator-sword-of-vengeance/?region=All,Action
15336,Coraline,Wii,2009.0,Jan,27.0,undefined,D3 Publisher  ,Papaya Studios  ,,,0.05,0.0,,0.0,0.05,https://www.vgchartz.com/game/30136/coraline/?region=All,Action
15337,Winning Post World 8,PS3,2014.0,Mar,27.0,undefined,Tecmo Koei  ,Koei Tecmo Games  ,,,,,0.05,,0.05,https://www.vgchartz.com/game/80009/winning-post-world-8/?region=All,undefined
15338,Minna to Kimi no Piramekino!,DS,2010.0,Nov,25.0,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.05,,0.05,https://www.vgchartz.com/game/47413/minna-to-kimi-no-piramekino/?region=All,Misc
15339,Bombastic,PS2,2003.0,Aug,27.0,undefined,Capcom  ,Shift  ,,,0.03,0.02,,0.01,0.05,https://www.vgchartz.com/game/232/bombastic/?region=All,Puzzle
15340,NHL Powerplay 98,PS,1997.0,Aug,31.0,undefined,Virgin Interactive  ,Radical Entertainment  ,,,0.03,0.02,,0.0,0.05,https://www.vgchartz.com/game/41558/nhl-powerplay-98/?region=All,Sports
15341,Plants vs. Zombies: Garden Warfare 2,PC,2016.0,Feb,23.0,undefined,Electronic Arts  ,PopCap Games  ,,,0.01,0.04,,0.0,0.05,https://www.vgchartz.com/game/85745/plants-vs-zombies-garden-warfare-2/?region=All,Shooter
15342,Marvel's Guardians of the Galaxy: The Telltale Series,XOne,2017.0,May,2.0,undefined,Warner Bros. Interactive Entertainment  ,Telltale Games  ,,,0.05,,,0.01,0.05,https://www.vgchartz.com/game/158400/marvels-guardians-of-the-galaxy-the-telltale-series/?region=All,undefined
15343,Nights of Azure,PS3,2016.0,Mar,29.0,undefined,Tecmo Koei  ,Gust  ,,,,,0.05,,0.05,https://www.vgchartz.com/game/85494/nights-of-azure/?region=All,Action
15344,Olympic Soccer: Atlanta 1996,PS,1996.0,Jul,18.0,undefined,Eidos Interactive  ,Silicon Dreams  ,,,0.03,0.02,,0.0,0.05,https://www.vgchartz.com/game/32187/olympic-soccer-atlanta-1996/?region=All,Sports
15345,Captain America: Super Soldier,Wii,2011.0,Jul,19.0,undefined,Sega  ,Sega  ,6.0,,0.05,,,0.0,0.05,https://www.vgchartz.com/game/47794/captain-america-super-soldier/?region=All,Action
15346,Samurai Dou Portable,PSP,2008.0,Sep,18.0,undefined,Spike  ,Spike  ,,,,,0.05,,0.05,https://www.vgchartz.com/game/27149/samurai-dou-portable/?region=All,Action
15347,Phantasy Star Online Episode I & II Plus,GC,2004.0,Sep,15.0,undefined,Sega  ,Sonic Team  ,,,0.04,0.01,,0.0,0.05,https://www.vgchartz.com/game/1730/phantasy-star-online-episode-i-amp-ii-plus/?region=All,Role-Playing
15348,Hyperdimension Neptunia Re;Birth2: Sisters Generation,PSV,2015.0,Jan,27.0,undefined,Idea Factory International  ,Felistella  ,,,0.03,0.01,,0.01,0.05,https://www.vgchartz.com/game/85401/hyperdimension-neptunia-rebirth2-sisters-generation/?region=All,undefined
15349,Xiaolin Showdown,DS,2006.0,Nov,28.0,undefined,Konami  ,Razorback Developments  ,,,0.05,0.0,,0.0,0.05,https://www.vgchartz.com/game/6031/xiaolin-showdown/?region=All,Action
15350,Drivers Ed Portable,DS,2008.0,Dec,22.0,undefined,DreamCatcher Interactive  ,DreamCatcher Interactive  ,,,0.05,,,0.0,0.05,https://www.vgchartz.com/game/28151/drivers-ed-portable/?region=All,Misc
15351,Dual Hearts,PS2,2002.0,Sep,23.0,undefined,Atlus  ,Matrix Software  ,7.5,,0.03,0.02,,0.01,0.05,https://www.vgchartz.com/game/596/dual-hearts/?region=All,Role-Playing
15352,Petz Bunnyz Bunch,DS,2011.0,Mar,8.0,undefined,Ubisoft  ,Ubisoft  ,,,0.05,,,0.0,0.05,https://www.vgchartz.com/game/50432/petz-bunnyz-bunch/?region=All,Simulation
15353,NFL Quarterback Club 2002,GC,2001.0,Dec,14.0,undefined,Acclaim Entertainment  ,Acclaim Entertainment  ,,,0.04,0.01,,0.0,0.05,https://www.vgchartz.com/game/1606/nfl-quarterback-club-2002/?region=All,Sports
15354,Section 8,PC,2009.0,Sep,1.0,undefined,SouthPeak Interactive  ,TimeGate Studios  ,,,0.03,0.01,,0.01,0.05,https://www.vgchartz.com/game/31787/section-8/?region=All,Shooter
15355,Wing Commander: Prophecy,GBA,2003.0,Jun,4.0,undefined,"Destination Software, Inc  ",Raylight Studios  ,,,0.04,0.01,,0.0,0.05,https://www.vgchartz.com/game/13120/wing-commander-prophecy/?region=All,Simulation
15356,Marc Ecko's Getting Up: Contents Under Pressure,PS2,2006.0,Feb,14.0,undefined,Atari  ,"The Collective, Inc.  ",,,0.03,0.02,,0.01,0.05,https://www.vgchartz.com/game/5319/marc-eckos-getting-up-contents-under-pressure/?region=All,Action
15357,Walt Disney Pictures Presents Enchanted,DS,2007.0,Nov,6.0,undefined,Disney Interactive Studios  ,Altron  ,,,0.04,0.01,,0.0,0.05,https://www.vgchartz.com/game/49754/walt-disney-pictures-presents-enchanted/?region=All,Platform
15358,Sega Soccer Slam,XB,2002.0,Aug,22.0,undefined,Sega  ,Black Box Games  ,,,0.04,0.01,,0.0,0.05,https://www.vgchartz.com/game/5706/sega-soccer-slam/?region=All,Sports
15359,Vertigo,Wii,2009.0,Jun,9.0,undefined,Playlogic Game Factory  ,Icon Games  ,,,0.05,,,0.0,0.05,https://www.vgchartz.com/game/30451/vertigo/?region=All,Strategy
15360,Hakuouki: Reimeiroku,PS2,2010.0,Oct,28.0,undefined,Idea Factory  ,Idea Factory  ,,,,,0.05,,0.05,https://www.vgchartz.com/game/44835/hakuouki-reimeiroku/?region=All,Adventure
15361,PokePark 2: Wonders Beyond,Wii,2012.0,Feb,27.0,undefined,Nintendo  ,"Creatures, Inc.  ",,,0.03,,0.03,,0.05,https://www.vgchartz.com/game/63283/pokepark-2-wonders-beyond/?region=All,Action
15362,Blood Omen 2,GC,2002.0,Dec,9.0,undefined,Eidos Interactive  ,Crystal Dynamics  ,,,0.04,0.01,,0.0,0.05,https://www.vgchartz.com/game/4885/blood-omen-2/?region=All,Action
15363,The Sims 4 Seasons,PC,2018.0,Jun,22.0,undefined,Electronic Arts  ,EA  ,,,,0.05,,0.0,0.05,https://www.vgchartz.com/game/222014/the-sims-4-seasons/?region=All,undefined
15364,Call of Cthulhu,XOne,2018.0,Oct,30.0,undefined,Focus Home Interactive  ,Cyanide  ,,,0.05,,,0.01,0.05,https://www.vgchartz.com/game/222388/call-of-cthulhu/?region=All,undefined
15365,Virtual Villagers: A New Home,DS,2010.0,Apr,20.0,undefined,Conspiracy Entertainment  ,Keen Games  ,,,0.04,0.01,,0.0,0.05,https://www.vgchartz.com/game/43450/virtual-villagers-a-new-home/?region=All,Simulation
15366,Shin Sangoku Musou 5 Empires,PSP,2010.0,Jan,21.0,undefined,KOEI  ,Koei  ,,,,,0.05,,0.05,https://www.vgchartz.com/game/41126/shin-sangoku-musou-5-empires/?region=All,Action
15367,BlowOut,XB,2003.0,Nov,26.0,undefined,Majesco  ,Terminal Reality  ,,,0.04,0.01,,0.0,0.05,https://www.vgchartz.com/game/224/blowout/?region=All,Shooter
15368,Carve,XB,2004.0,Feb,24.0,undefined,Global Star Software  ,Argonaut Games  ,,,0.04,0.01,,0.0,0.05,https://www.vgchartz.com/game/317/carve/?region=All,Racing
15369,GachiTora! Abarenbou Kyoushi in High School,PSP,2011.0,Apr,21.0,undefined,Spike  ,Spike  ,,,,,0.05,,0.05,https://www.vgchartz.com/game/50291/gachitora-abarenbou-kyoushi-in-high-school/?region=All,Action
15370,Kamen Rider: Climax Heroes Fourze,PSP,2011.0,Dec,1.0,undefined,Bandai  ,Eighting  ,,,,,0.05,,0.05,https://www.vgchartz.com/game/63142/kamen-rider-climax-heroes-fourze/?region=All,undefined
15371,Bottom of the 9th '99,PS,1998.0,Jul,1.0,undefined,Konami  ,Konami  ,5.0,,0.03,0.02,,0.0,0.05,https://www.vgchartz.com/game/17513/bottom-of-the-9th-99/?region=All,Sports
